InvoiceNo,InvoiceDate,CustomerID,ProductID,Quantity,UnitPrice,Revenue,IsReturn
512712,2025-02-03,21760,10042,10,12.86,128.6,False
500600,2025-05-03,20017,10002,4,36.7,146.8,False
511706,2024-12-18,21623,10029,8,16.42,131.36,False
504069,2025-12-10,20481,10020,2,16.84,33.68,False
504795,2025-03-03,20625,10037,12,25.41,304.92,False
504242,2025-12-08,20506,10046,11,8.58,94.38,False
508180,2024-08-30,21135,10022,10,38.69,386.9,False
508402,2025-02-19,21142,10019,10,59.39,593.9,False
508314,2025-08-30,21102,10072,1,8.74,8.74,False
504641,2025-09-29,20573,10082,10,62.04,620.4,False
502394,2025-11-03,20247,10058,11,52.35,575.85,False
512157,2025-11-22,21639,10005,10,40.32,403.2,False
506059,2024-12-06,20818,10012,6,17.43,104.58,False
500725,2025-02-21,20045,10010,12,19.21,230.52,False
507173,2024-07-27,20996,10084,2,41.35,82.7,False
513472,2024-03-08,21916,10047,3,8.11,24.33,False
C507085,2025-04-29,20944,10038,-3,7.17,-21.51,True
504829,2024-05-12,20672,10065,9,7.48,67.32,False
508939,2024-03-25,21266,10084,10,41.35,413.5,False
507308,2025-12-22,20942,10030,4,9.68,38.72,False
503159,2025-10-01,20361,10040,11,26.77,294.47,False
506480,2025-06-21,20850,10062,10,40.82,408.2,False
510799,2024-03-23,21532,10073,11,34.42,378.62,False
501491,2025-06-30,20136,10018,3,39.22,117.66,False
505495,2025-12-15,20684,10033,11,21.68,238.48,False
506532,2024-12-03,20886,10059,3,54.66,163.98,False
511842,2024-05-04,21675,10013,1,24.47,24.47,False
503260,2025-11-15,20369,10078,11,84.38,928.18,False
503263,2024-11-05,20423,10041,12,8.14,97.68,False
502027,2024-12-13,20241,10019,12,59.39,712.68,False
504849,2024-03-02,20685,10029,5,16.42,82.1,False
502463,2025-09-14,20264,10037,7,25.41,177.87,False
510331,2025-11-30,21377,10037,6,25.41,152.46,False
504388,2025-11-16,20530,10073,8,34.42,275.36,False
508657,2025-09-13,21149,10003,3,16.33,48.99,False
512387,2025-10-17,21677,10009,8,25.31,202.48,False
514674,2025-12-24,21994,10075,8,56.44,451.52,False
510443,2024-08-04,21462,10050,11,9.37,103.07,False
508638,2025-12-29,21131,10084,8,41.35,330.8,False
507172,2024-12-13,20976,10053,3,5.52,16.56,False
505095,2024-11-03,20685,10007,3,38.39,115.17,False
504350,2025-08-07,20539,10001,7,41.2,288.4,False
512716,2024-12-20,21767,10057,10,51.3,513.0,False
509185,2025-12-23,21210,10021,5,13.81,69.05,False
511222,2024-12-17,21554,10011,6,18.3,109.8,False
507565,2024-07-13,21054,10002,11,36.7,403.7,False
506475,2024-01-29,20922,10048,6,13.2,79.2,False
503700,2024-12-27,20478,10048,9,13.2,118.8,False
500721,2025-12-01,20004,10069,1,14.82,14.82,False
503584,2024-03-11,20503,10066,12,38.84,466.08,False
504468,2024-04-03,20626,10044,7,11.38,79.66,False
504384,2025-10-01,20536,10005,1,40.32,40.32,False
512552,2024-02-27,21786,10006,4,8.19,32.76,False
512017,2024-06-01,21696,10082,4,62.04,248.16,False
509361,2024-07-31,21308,10036,9,3.1,27.9,False
511325,2024-05-26,21598,10037,11,25.41,279.51,False
503804,2025-11-06,20448,10005,2,40.32,80.64,False
507622,2025-08-03,21007,10048,2,13.2,26.4,False
510049,2025-09-26,21346,10061,11,20.56,226.16,False
512292,2024-08-26,21723,10034,8,8.42,67.36,False
510428,2024-05-04,21473,10006,5,8.19,40.95,False
510044,2025-10-19,21342,10069,3,14.82,44.46,False
501949,2024-10-10,20239,10074,11,38.02,418.22,False
513355,2025-02-09,21851,10028,1,39.61,39.61,False
513709,2024-08-01,21929,10077,2,27.01,54.02,False
503413,2024-03-22,20477,10052,1,6.43,6.43,False
504651,2024-12-19,20615,10078,12,84.38,1012.56,False
506722,2024-11-27,20914,10087,3,14.97,44.91,False
504946,2024-10-18,20666,10059,12,54.66,655.92,False
512875,2025-02-12,21782,10047,4,8.11,32.44,False
510799,2024-01-13,21542,10077,10,27.01,270.1,False
503169,2025-11-08,20357,10038,12,7.17,86.04,False
509351,2025-01-12,21283,10002,1,36.7,36.7,False
505845,2024-03-25,20824,10025,9,33.32,299.88,False
514406,2025-04-28,21990,10014,6,26.67,160.02,False
512459,2025-08-10,21697,10018,6,39.22,235.32,False
505484,2025-07-10,20705,10029,2,16.42,32.84,False
505286,2024-12-17,20706,10016,9,59.75,537.75,False
510749,2025-07-18,21456,10043,8,9.96,79.68,False
500964,2024-02-03,20134,10085,11,44.05,484.55,False
506121,2025-07-17,20795,10041,1,8.14,8.14,False
506208,2025-01-26,20832,10084,11,41.35,454.85,False
509484,2024-07-28,21326,10046,2,8.58,17.16,False
506586,2025-04-27,20873,10037,4,25.41,101.64,False
510925,2025-12-06,21461,10052,2,6.43,12.86,False
502039,2024-07-31,20262,10029,7,16.42,114.94,False
505758,2024-11-29,20776,10086,6,30.68,184.08,False
504838,2024-12-03,20644,10020,10,16.84,168.4,False
514110,2025-01-25,21961,10062,4,40.82,163.28,False
509159,2024-10-31,21266,10078,3,84.38,253.14,False
511907,2025-06-23,21625,10002,1,36.7,36.7,False
513279,2025-07-21,21817,10022,2,38.69,77.38,False
500906,2024-03-28,20118,10084,9,41.35,372.15,False
506008,2025-01-29,20803,10082,2,62.04,124.08,False
508494,2025-01-02,21162,10018,8,39.22,313.76,False
501408,2024-12-03,20154,10040,2,26.77,53.54,False
512540,2025-12-25,21689,10049,11,6.06,66.66,False
503855,2025-08-16,20467,10037,6,25.41,152.46,False
504163,2025-09-06,20508,10019,5,59.39,296.95,False
502999,2024-08-08,20398,10007,7,38.39,268.73,False
513552,2024-04-01,21924,10029,9,16.42,147.78,False
C504672,2024-11-14,20623,10072,-1,8.74,-8.74,True
512406,2024-10-23,21731,10005,10,40.32,403.2,False
512768,2025-11-03,21729,10038,3,7.17,21.51,False
504164,2024-09-15,20559,10052,6,6.43,38.58,False
511498,2024-04-26,21627,10080,12,26.08,312.96,False
506962,2024-11-22,20949,10004,7,19.11,133.77,False
506299,2024-06-09,20878,10049,12,6.06,72.72,False
511654,2024-07-07,21639,10050,6,9.37,56.22,False
514379,2025-12-02,21955,10054,11,67.14,738.54,False
507665,2024-08-05,21065,10018,10,39.22,392.2,False
511105,2025-01-30,21531,10006,2,8.19,16.38,False
509755,2024-04-26,21378,10071,11,27.84,306.24,False
511860,2024-06-19,21671,10063,7,26.77,187.39,False
502625,2024-11-25,20329,10045,3,2.28,6.84,False
514278,2025-04-12,21974,10010,7,19.21,134.47,False
503851,2024-12-03,20503,10018,2,39.22,78.44,False
513798,2024-12-17,21922,10080,4,26.08,104.32,False
506128,2024-09-19,20839,10036,11,3.1,34.1,False
503156,2025-08-17,20367,10086,8,30.68,245.44,False
507786,2025-04-09,21047,10024,1,6.96,6.96,False
509787,2024-10-22,21357,10008,1,37.49,37.49,False
500172,2024-04-05,20012,10026,4,30.64,122.56,False
513389,2025-11-29,21814,10082,3,62.04,186.12,False
501323,2024-07-08,20163,10024,7,6.96,48.72,False
508767,2024-12-12,21204,10064,10,38.17,381.7,False
502564,2025-03-05,20306,10070,3,35.47,106.41,False
509990,2024-07-30,21398,10041,12,8.14,97.68,False
509220,2025-11-18,21220,10024,2,6.96,13.92,False
509717,2024-05-07,21371,10049,8,6.06,48.48,False
502026,2025-11-20,20192,10056,6,78.51,471.06,False
502827,2024-03-31,20392,10075,9,56.44,507.96,False
512648,2024-05-26,21787,10054,2,67.14,134.28,False
510926,2024-11-03,21518,10006,2,8.19,16.38,False
504416,2024-12-22,20581,10027,8,55.44,443.52,False
507155,2024-03-12,21013,10034,9,8.42,75.78,False
514367,2025-12-18,21951,10009,5,25.31,126.55,False
501155,2025-10-27,20071,10038,4,7.17,28.68,False
503199,2025-03-17,20395,10077,3,27.01,81.03,False
510049,2025-05-16,21365,10030,1,9.68,9.68,False
508701,2024-12-16,21194,10052,6,6.43,38.58,False
512064,2024-08-08,21693,10024,6,6.96,41.76,False
507952,2024-02-12,21131,10078,9,84.38,759.42,False
507390,2024-10-12,21016,10038,1,7.17,7.17,False
503376,2024-11-20,20437,10037,1,25.41,25.41,False
505426,2025-11-11,20679,10085,2,44.05,88.1,False
504570,2024-12-15,20604,10023,4,7.42,29.68,False
500844,2024-08-30,20087,10060,12,57.35,688.2,False
508690,2025-06-05,21168,10046,5,8.58,42.9,False
505030,2024-07-19,20691,10033,6,21.68,130.08,False
503838,2024-12-25,20498,10034,12,8.42,101.04,False
503093,2024-09-08,20407,10014,7,26.67,186.69,False
503616,2024-05-10,20499,10035,11,12.98,142.78,False
501452,2025-11-13,20111,10070,11,35.47,390.17,False
507373,2024-04-03,21041,10019,11,59.39,653.29,False
511287,2025-01-02,21561,10086,7,30.68,214.76,False
504233,2024-01-20,20603,10052,1,6.43,6.43,False
509176,2025-11-30,21212,10038,9,7.17,64.53,False
513205,2025-08-07,21804,10017,5,48.6,243.0,False
509224,2025-02-22,21259,10002,5,36.7,183.5,False
509805,2024-03-02,21393,10024,7,6.96,48.72,False
506220,2024-01-05,20889,10024,11,6.96,76.56,False
511788,2024-03-18,21674,10044,10,11.38,113.8,False
503299,2025-12-03,20372,10058,12,52.35,628.2,False
505155,2025-07-31,20655,10029,7,16.42,114.94,False
501526,2024-05-13,20200,10070,9,35.47,319.23,False
502308,2025-10-04,20239,10007,3,38.39,115.17,False
512967,2024-11-07,21809,10078,9,84.38,759.42,False
505162,2025-11-13,20641,10011,11,18.3,201.3,False
506051,2024-04-04,20852,10004,5,19.11,95.55,False
510069,2024-07-25,21410,10028,9,39.61,356.49,False
501251,2024-11-23,20133,10008,7,37.49,262.43,False
507961,2024-12-11,21089,10072,1,8.74,8.74,False
509940,2024-05-06,21403,10006,5,8.19,40.95,False
512020,2024-12-03,21670,10034,4,8.42,33.68,False
506901,2025-07-13,20907,10011,12,18.3,219.6,False
512305,2025-11-23,21660,10014,12,26.67,320.04,False
511256,2024-11-25,21562,10072,8,8.74,69.92,False
513185,2024-12-20,21834,10051,9,1.83,16.47,False
510336,2025-05-02,21408,10022,5,38.69,193.45,False
505353,2024-11-23,20719,10086,11,30.68,337.48,False
510854,2025-12-12,21450,10036,9,3.1,27.9,False
511903,2024-11-07,21657,10079,9,55.08,495.72,False
506172,2025-01-04,20830,10086,5,30.68,153.4,False
503090,2024-11-21,20396,10062,12,40.82,489.84,False
505149,2024-11-01,20693,10032,4,8.19,32.76,False
505120,2024-05-02,20715,10070,9,35.47,319.23,False
502103,2024-10-17,20260,10065,12,7.48,89.76,False
512817,2024-02-12,21826,10033,10,21.68,216.8,False
501719,2024-10-04,20207,10052,9,6.43,57.87,False
512636,2024-11-26,21759,10084,1,41.35,41.35,False
510018,2025-04-01,21367,10009,3,25.31,75.93,False
512427,2024-11-06,21732,10046,8,8.58,68.64,False
513308,2024-01-02,21902,10033,7,21.68,151.76,False
503137,2025-09-23,20359,10015,12,28.48,341.76,False
510460,2024-05-08,21477,10019,12,59.39,712.68,False
506506,2024-01-18,20928,10049,5,6.06,30.3,False
505779,2024-01-26,20823,10009,6,25.31,151.86,False
505920,2025-12-20,20744,10077,8,27.01,216.08,False
508062,2025-01-04,21100,10041,10,8.14,81.4,False
504239,2024-08-23,20573,10052,8,6.43,51.44,False
501171,2025-05-28,20095,10072,12,8.74,104.88,False
508614,2024-02-16,21225,10046,2,8.58,17.16,False
511887,2024-10-29,21656,10007,8,38.39,307.12,False
503057,2024-12-28,20386,10055,1,36.56,36.56,False
501036,2025-11-24,20050,10075,10,56.44,564.4,False
504484,2024-10-11,20601,10075,1,56.44,56.44,False
503779,2025-11-30,20441,10030,12,9.68,116.16,False
509122,2024-03-19,21293,10008,7,37.49,262.43,False
514412,2025-10-19,21966,10020,9,16.84,151.56,False
501412,2024-02-24,20195,10077,8,27.01,216.08,False
507296,2024-11-06,20999,10056,1,78.51,78.51,False
509839,2025-07-04,21328,10056,2,78.51,157.02,False
505422,2024-05-17,20756,10013,9,24.47,220.23,False
510112,2024-04-26,21429,10074,6,38.02,228.12,False
511791,2024-02-29,21677,10004,10,19.11,191.1,False
512917,2024-06-05,21824,10084,5,41.35,206.75,False
509859,2024-09-12,21373,10046,10,8.58,85.8,False
504602,2024-02-29,20650,10029,5,16.42,82.1,False
505442,2024-12-05,20730,10045,12,2.28,27.36,False
502806,2024-05-12,20383,10012,11,17.43,191.73,False
509187,2024-08-29,21279,10085,9,44.05,396.45,False
505320,2025-04-07,20695,10061,1,20.56,20.56,False
506753,2025-12-13,20864,10059,6,54.66,327.96,False
507151,2024-12-06,20974,10032,6,8.19,49.14,False
510696,2025-11-03,21433,10072,5,8.74,43.7,False
505087,2025-07-26,20646,10030,9,9.68,87.12,False
501382,2025-07-03,20120,10073,4,34.42,137.68,False
514092,2025-03-04,21953,10034,3,8.42,25.26,False
510045,2024-12-23,21385,10006,9,8.19,73.71,False
503230,2024-01-04,20462,10075,6,56.44,338.64,False
502310,2025-08-11,20247,10061,10,20.56,205.6,False
500247,2024-02-28,20028,10072,2,8.74,17.48,False
502715,2024-02-04,20384,10086,11,30.68,337.48,False
512703,2024-03-23,21804,10004,8,19.11,152.88,False
503747,2025-11-19,20438,10004,7,19.11,133.77,False
501932,2024-12-02,20229,10041,10,8.14,81.4,False
510225,2024-06-29,21436,10081,9,80.96,728.64,False
500911,2025-11-11,20034,10048,1,13.2,13.2,False
513252,2025-04-01,21829,10030,12,9.68,116.16,False
511067,2024-12-23,21531,10011,10,18.3,183.0,False
506655,2024-02-17,20945,10056,11,78.51,863.61,False
507502,2024-12-07,21024,10042,7,12.86,90.02,False
510258,2024-11-07,21422,10076,7,23.35,163.45,False
503222,2024-11-20,20415,10082,7,62.04,434.28,False
508540,2024-10-14,21180,10046,9,8.58,77.22,False
510310,2024-10-13,21433,10031,11,3.32,36.52,False
506704,2024-06-29,20933,10079,6,55.08,330.48,False
502500,2025-09-30,20267,10055,11,36.56,402.16,False
512926,2024-02-02,21843,10054,2,67.14,134.28,False
505323,2024-08-29,20727,10042,5,12.86,64.3,False
511018,2024-11-18,21529,10016,2,59.75,119.5,False
502640,2025-09-30,20287,10080,9,26.08,234.72,False
507098,2025-09-01,20928,10031,11,3.32,36.52,False
510778,2025-01-04,21488,10016,12,59.75,717.0,False
C512932,2025-12-04,21748,10046,-2,8.58,-17.16,True
507767,2024-01-12,21109,10076,12,23.35,280.2,False
501771,2025-08-11,20170,10018,2,39.22,78.44,False
512202,2024-11-05,21700,10070,5,35.47,177.35,False
510481,2025-12-17,21396,10017,1,48.6,48.6,False
503928,2025-05-27,20489,10039,8,10.23,81.84,False
504079,2025-09-20,20494,10040,7,26.77,187.39,False
504754,2024-04-30,20663,10084,7,41.35,289.45,False
504925,2025-09-19,20615,10006,3,8.19,24.57,False
513132,2025-06-23,21800,10055,9,36.56,329.04,False
506491,2024-08-07,20897,10042,10,12.86,128.6,False
503671,2025-03-06,20464,10040,6,26.77,160.62,False
502287,2025-06-07,20253,10067,12,11.74,140.88,False
510977,2025-10-07,21477,10074,12,38.02,456.24,False
506258,2024-11-11,20850,10016,3,59.75,179.25,False
509075,2025-03-06,21236,10049,2,6.06,12.12,False
501403,2025-04-03,20136,10018,10,39.22,392.2,False
502946,2025-08-03,20339,10066,7,38.84,271.88,False
511249,2024-11-25,21561,10034,5,8.42,42.1,False
506150,2024-10-11,20839,10030,7,9.68,67.76,False
505198,2024-03-08,20734,10075,5,56.44,282.2,False
514256,2025-06-20,21961,10032,2,8.19,16.38,False
505138,2024-07-15,20707,10086,6,30.68,184.08,False
514331,2025-12-17,21946,10060,7,57.35,401.45,False
502090,2025-05-23,20227,10019,3,59.39,178.17,False
510170,2025-08-03,21371,10018,3,39.22,117.66,False
509878,2025-09-16,21323,10019,6,59.39,356.34,False
510462,2025-11-21,21397,10037,8,25.41,203.28,False
506124,2025-12-14,20774,10079,8,55.08,440.64,False
509311,2025-12-09,21230,10067,2,11.74,23.48,False
501433,2024-10-12,20165,10020,4,16.84,67.36,False
504794,2024-04-28,20669,10080,1,26.08,26.08,False
513618,2025-10-30,21851,10075,2,56.44,112.88,False
501125,2025-07-05,20083,10025,4,33.32,133.28,False
503378,2024-12-27,20432,10034,10,8.42,84.2,False
505942,2024-10-27,20807,10067,9,11.74,105.66,False
500715,2024-08-27,20069,10004,10,19.11,191.1,False
504275,2025-11-08,20515,10083,12,56.44,677.28,False
504942,2025-12-08,20606,10012,12,17.43,209.16,False
514244,2024-11-17,21990,10083,9,56.44,507.96,False
509656,2024-10-31,21337,10024,2,6.96,13.92,False
513510,2024-06-17,21907,10069,11,14.82,163.02,False
513544,2025-11-09,21839,10053,12,5.52,66.24,False
503767,2024-03-05,20530,10068,7,28.18,197.26,False
513033,2024-10-13,21822,10003,9,16.33,146.97,False
509010,2025-10-07,21196,10028,10,39.61,396.1,False
506223,2024-07-22,20861,10025,1,33.32,33.32,False
513270,2025-12-13,21795,10005,6,40.32,241.92,False
505338,2025-02-28,20703,10001,6,41.2,247.2,False
511938,2025-06-05,21632,10058,9,52.35,471.15,False
501068,2025-10-17,20060,10049,4,6.06,24.24,False
513861,2025-07-29,21899,10003,5,16.33,81.65,False
507980,2025-09-22,21051,10056,11,78.51,863.61,False
507988,2025-10-14,21049,10021,8,13.81,110.48,False
511818,2024-11-27,21642,10011,12,18.3,219.6,False
C506208,2025-11-23,20789,10082,-3,62.04,-186.12,True
C510698,2025-03-05,21468,10009,-3,25.31,-75.93,True
505702,2025-01-10,20762,10056,7,78.51,549.57,False
511263,2025-08-25,21524,10062,12,40.82,489.84,False
504277,2025-08-18,20527,10075,7,56.44,395.08,False
503630,2024-03-15,20509,10080,5,26.08,130.4,False
506545,2025-05-19,20864,10054,1,67.14,67.14,False
504213,2024-06-30,20577,10002,6,36.7,220.2,False
505499,2024-08-09,20755,10013,9,24.47,220.23,False
505455,2024-12-04,20732,10023,6,7.42,44.52,False
504999,2025-04-15,20648,10041,2,8.14,16.28,False
507862,2024-12-31,21072,10058,10,52.35,523.5,False
508787,2024-01-17,21254,10016,12,59.75,717.0,False
505317,2024-09-20,20723,10074,11,38.02,418.22,False
509657,2024-03-29,21368,10010,2,19.21,38.42,False
513283,2024-05-03,21881,10046,11,8.58,94.38,False
502928,2024-10-30,20376,10069,1,14.82,14.82,False
504565,2024-12-31,20601,10083,9,56.44,507.96,False
506140,2025-05-20,20806,10027,2,55.44,110.88,False
502138,2025-12-18,20204,10011,12,18.3,219.6,False
501423,2025-08-13,20120,10014,2,26.67,53.34,False
506842,2025-03-06,20917,10019,11,59.39,653.29,False
501742,2024-10-13,20209,10075,8,56.44,451.52,False
500700,2025-10-06,20009,10025,6,33.32,199.92,False
513870,2025-07-31,21900,10017,9,48.6,437.4,False
501235,2025-10-16,20084,10073,4,34.42,137.68,False
507906,2025-11-27,21031,10070,9,35.47,319.23,False
506250,2024-11-17,20848,10058,8,52.35,418.8,False
511399,2024-12-26,21578,10069,10,14.82,148.2,False
510366,2025-12-07,21381,10013,8,24.47,195.76,False
503302,2024-11-09,20428,10030,6,9.68,58.08,False
508677,2024-12-20,21190,10038,5,7.17,35.85,False
512418,2024-12-23,21724,10055,11,36.56,402.16,False
504181,2025-09-10,20510,10064,6,38.17,229.02,False
509791,2024-03-30,21387,10052,4,6.43,25.72,False
506370,2025-06-09,20836,10011,8,18.3,146.4,False
505836,2024-08-24,20801,10087,12,14.97,179.64,False
503953,2024-08-31,20531,10086,9,30.68,276.12,False
513981,2024-11-20,21952,10024,6,6.96,41.76,False
501358,2024-10-21,20153,10070,6,35.47,212.82,False
505051,2025-12-26,20619,10005,7,40.32,282.24,False
506275,2025-01-16,20843,10013,3,24.47,73.41,False
507451,2024-06-27,21040,10022,1,38.69,38.69,False
508345,2024-11-05,21149,10014,9,26.67,240.03,False
510363,2025-06-05,21407,10070,4,35.47,141.88,False
505465,2025-12-06,20681,10056,4,78.51,314.04,False
504100,2025-03-29,20522,10069,4,14.82,59.28,False
506818,2024-06-10,20952,10042,4,12.86,51.44,False
500766,2025-02-13,20052,10068,8,28.18,225.44,False
510633,2024-11-25,21473,10046,9,8.58,77.22,False
506411,2024-11-03,20873,10010,3,19.21,57.63,False
501175,2024-12-22,20118,10060,3,57.35,172.05,False
501710,2024-04-17,20230,10047,12,8.11,97.32,False
500859,2025-07-05,20045,10035,5,12.98,64.9,False
505406,2025-09-17,20684,10021,7,13.81,96.67,False
506708,2025-05-14,20888,10086,10,30.68,306.8,False
509695,2024-05-27,21365,10002,8,36.7,293.6,False
506308,2024-11-26,20855,10037,11,25.41,279.51,False
509819,2024-06-01,21382,10083,11,56.44,620.84,False
512862,2025-05-01,21769,10043,10,9.96,99.6,False
503380,2025-11-30,20384,10015,9,28.48,256.32,False
511673,2025-12-19,21566,10007,2,38.39,76.78,False
C513146,2024-12-02,21831,10073,-1,34.42,-34.42,True
504153,2025-04-23,20526,10028,6,39.61,237.66,False
500893,2024-04-05,20115,10079,4,55.08,220.32,False
511710,2024-09-01,21639,10019,6,59.39,356.34,False
501648,2025-12-18,20134,10044,8,11.38,91.04,False
506562,2024-03-14,20928,10074,8,38.02,304.16,False
514037,2024-07-24,21977,10078,5,84.38,421.9,False
509113,2024-02-25,21295,10012,5,17.43,87.15,False
505336,2024-11-27,20716,10013,4,24.47,97.88,False
503070,2024-10-04,20400,10010,3,19.21,57.63,False
506942,2025-02-15,20934,10078,6,84.38,506.28,False
504555,2024-12-21,20601,10013,8,24.47,195.76,False
510802,2025-02-04,21487,10040,3,26.77,80.31,False
512742,2025-07-30,21739,10012,10,17.43,174.3,False
514275,2025-06-04,21966,10078,4,84.38,337.52,False
502658,2024-12-28,20329,10047,7,8.11,56.77,False
503776,2025-06-12,20465,10056,1,78.51,78.51,False
501079,2025-06-10,20080,10043,5,9.96,49.8,False
503407,2025-11-22,20389,10010,5,19.21,96.05,False
501333,2024-09-19,20154,10059,10,54.66,546.6,False
508333,2024-08-15,21159,10003,4,16.33,65.32,False
508649,2024-12-06,21188,10058,2,52.35,104.7,False
511220,2025-11-02,21508,10023,12,7.42,89.04,False
507073,2025-11-27,20912,10002,2,36.7,73.4,False
513041,2025-11-24,21765,10022,1,38.69,38.69,False
509017,2024-11-05,21245,10014,7,26.67,186.69,False
509137,2024-04-10,21292,10085,11,44.05,484.55,False
505511,2025-10-15,20695,10064,4,38.17,152.68,False
502465,2024-09-24,20315,10017,10,48.6,486.0,False
502255,2025-12-23,20220,10010,12,19.21,230.52,False
511997,2024-03-24,21703,10063,2,26.77,53.54,False
503353,2025-12-08,20379,10005,7,40.32,282.24,False
509387,2025-12-15,21240,10027,4,55.44,221.76,False
C514077,2025-04-28,21943,10071,-2,27.84,-55.68,True
501372,2024-11-18,20151,10062,4,40.82,163.28,False
511152,2024-12-24,21543,10035,9,12.98,116.82,False
507153,2024-10-13,20982,10047,2,8.11,16.22,False
509661,2024-12-17,21331,10060,6,57.35,344.1,False
513739,2025-11-22,21865,10005,2,40.32,80.64,False
514144,2024-07-19,21993,10005,8,40.32,322.56,False
502182,2024-12-28,20261,10063,4,26.77,107.08,False
509706,2024-03-22,21376,10087,10,14.97,149.7,False
501711,2025-08-14,20161,10074,10,38.02,380.2,False
501660,2024-11-19,20192,10024,12,6.96,83.52,False
502258,2025-08-01,20241,10051,10,1.83,18.3,False
505280,2025-07-16,20675,10025,5,33.32,166.6,False
506452,2025-12-06,20822,10051,11,1.83,20.13,False
510505,2025-08-30,21415,10063,11,26.77,294.47,False
513460,2025-10-19,21830,10043,3,9.96,29.88,False
511788,2024-06-10,21662,10052,4,6.43,25.72,False
513515,2025-06-21,21855,10022,11,38.69,425.59,False
510548,2025-01-19,21453,10035,7,12.98,90.86,False
504833,2024-01-11,20690,10035,8,12.98,103.84,False
512607,2025-11-03,21706,10075,5,56.44,282.2,False
508249,2024-08-01,21149,10038,5,7.17,35.85,False
507135,2024-05-29,20999,10038,1,7.17,7.17,False
512889,2025-03-19,21779,10078,1,84.38,84.38,False
502725,2024-08-07,20359,10034,12,8.42,101.04,False
510696,2025-03-24,21465,10027,10,55.44,554.4,False
507778,2024-01-02,21112,10083,9,56.44,507.96,False
506209,2024-07-08,20861,10068,12,28.18,338.16,False
510466,2024-12-24,21445,10059,1,54.66,54.66,False
512588,2025-02-26,21739,10002,9,36.7,330.3,False
511769,2025-12-24,21579,10051,5,1.83,9.15,False
504736,2024-05-24,20657,10056,8,78.51,628.08,False
501936,2025-12-26,20174,10009,5,25.31,126.55,False
508648,2025-04-03,21171,10073,5,34.42,172.1,False
502929,2024-10-31,20376,10050,7,9.37,65.59,False
511002,2024-02-10,21567,10070,1,35.47,35.47,False
513373,2025-01-23,21856,10015,2,28.48,56.96,False
512590,2024-12-06,21751,10079,7,55.08,385.56,False
511140,2025-05-22,21520,10065,2,7.48,14.96,False
501844,2025-03-27,20200,10047,3,8.11,24.33,False
504354,2024-01-22,20620,10021,12,13.81,165.72,False
511483,2024-06-13,21618,10006,5,8.19,40.95,False
501683,2025-08-21,20156,10077,7,27.01,189.07,False
510682,2024-07-08,21500,10021,11,13.81,151.91,False
508815,2024-07-31,21230,10009,2,25.31,50.62,False
501808,2024-10-02,20220,10041,5,8.14,40.7,False
509642,2024-08-22,21345,10063,6,26.77,160.62,False
503585,2025-06-24,20436,10002,7,36.7,256.9,False
501760,2025-07-31,20170,10080,6,26.08,156.48,False
507391,2024-12-01,21009,10066,10,38.84,388.4,False
514272,2025-06-22,21963,10022,12,38.69,464.28,False
508799,2025-02-03,21201,10021,1,13.81,13.81,False
503928,2025-03-04,20501,10070,7,35.47,248.29,False
509208,2025-04-17,21249,10016,11,59.75,657.25,False
509454,2024-12-06,21303,10027,7,55.44,388.08,False
511679,2025-04-24,21601,10064,10,38.17,381.7,False
505652,2025-11-20,20710,10065,8,7.48,59.84,False
512120,2025-04-24,21664,10069,2,14.82,29.64,False
501058,2024-05-21,20132,10031,4,3.32,13.28,False
504644,2025-08-28,20578,10051,3,1.83,5.49,False
502777,2024-06-29,20372,10086,9,30.68,276.12,False
C512066,2025-03-08,21663,10086,-1,30.68,-30.68,True
508249,2024-01-25,21176,10050,11,9.37,103.07,False
509342,2024-11-22,21289,10030,6,9.68,58.08,False
512236,2025-04-21,21681,10048,8,13.2,105.6,False
508457,2025-08-26,21123,10001,2,41.2,82.4,False
513369,2025-08-10,21827,10037,7,25.41,177.87,False
501992,2025-10-24,20191,10055,1,36.56,36.56,False
507528,2025-10-30,20981,10008,12,37.49,449.88,False
514002,2024-05-22,21981,10018,5,39.22,196.1,False
505144,2024-10-20,20694,10044,8,11.38,91.04,False
500611,2024-11-13,20043,10065,5,7.48,37.4,False
503605,2025-01-13,20462,10004,2,19.11,38.22,False
500989,2025-03-19,20079,10015,5,28.48,142.4,False
500750,2025-07-01,20030,10070,10,35.47,354.7,False
507562,2024-11-06,21037,10005,6,40.32,241.92,False
512691,2025-11-24,21715,10080,4,26.08,104.32,False
512569,2024-05-24,21776,10027,9,55.44,498.96,False
502559,2025-12-26,20263,10031,5,3.32,16.6,False
511491,2024-12-13,21593,10078,6,84.38,506.28,False
505774,2025-05-25,20753,10079,6,55.08,330.48,False
504535,2025-09-14,20560,10059,9,54.66,491.94,False
509332,2025-11-18,21236,10003,1,16.33,16.33,False
511256,2025-05-12,21538,10024,12,6.96,83.52,False
510461,2025-07-24,21414,10073,3,34.42,103.26,False
502732,2025-12-17,20289,10040,8,26.77,214.16,False
513658,2024-10-15,21911,10064,6,38.17,229.02,False
500715,2025-03-25,20039,10015,6,28.48,170.88,False
504861,2025-09-25,20605,10029,12,16.42,197.04,False
511057,2024-11-22,21534,10052,7,6.43,45.01,False
504688,2024-08-31,20636,10050,1,9.37,9.37,False
502535,2025-11-18,20265,10020,3,16.84,50.52,False
